country_id;country;period; BANKING CRISIS (AT LEAST ONE);CURRENCY CRISIS (AT LEAST ONE);DEBT CRISIS (AT LEAST ONE);; BANKING CRISIS (AT LEAST TWO);CURRENCY CRISIS (AT LEAST TWO);DEBT CRISIS (AT LEAST TWO)
32;Romania;1977Q3;0;0;0;;0;0;0
32;Romania;1977Q4;0;0;0;;0;0;0
32;Romania;1978Q1;0;0;0;;0;0;0
32;Romania;1978Q2;0;0;0;;0;0;0
32;Romania;1978Q3;0;0;0;;0;0;0
32;Romania;1978Q4;0;0;0;;0;0;0
32;Romania;1979Q1;0;0;0;;0;0;0
32;Romania;1979Q2;0;0;0;;0;0;0
32;Romania;1979Q3;0;0;0;;0;0;0
32;Romania;1979Q4;0;0;0;;0;0;0
32;Romania;1980Q1;0;0;0;;0;0;0
32;Romania;1980Q2;0;0;0;;0;0;0
32;Romania;1980Q3;0;0;0;;0;0;0
32;Romania;1980Q4;0;0;0;;0;0;0
32;Romania;1981Q1;0;0;0;;0;0;0
32;Romania;1981Q2;0;0;0;;0;0;0
32;Romania;1981Q3;0;0;0;;0;0;0
32;Romania;1981Q4;0;0;0;;0;0;0
32;Romania;1982Q1;0;0;1;;0;0;1
32;Romania;1982Q2;0;0;1;;0;0;1
32;Romania;1982Q3;0;0;1;;0;0;1
32;Romania;1982Q4;0;0;1;;0;0;1
32;Romania;1983Q1;0;0;0;;0;0;0
32;Romania;1983Q2;0;0;0;;0;0;0
32;Romania;1983Q3;0;0;0;;0;0;0
32;Romania;1983Q4;0;0;0;;0;0;0
32;Romania;1984Q1;0;0;0;;0;0;0
32;Romania;1984Q2;0;0;0;;0;0;0
32;Romania;1984Q3;0;0;0;;0;0;0
32;Romania;1984Q4;0;0;0;;0;0;0
32;Romania;1985Q1;0;0;0;;0;0;0
32;Romania;1985Q2;0;0;0;;0;0;0
32;Romania;1985Q3;0;0;0;;0;0;0
32;Romania;1985Q4;0;0;0;;0;0;0
32;Romania;1986Q1;0;0;0;;0;0;0
32;Romania;1986Q2;0;0;0;;0;0;0
32;Romania;1986Q3;0;0;0;;0;0;0
32;Romania;1986Q4;0;0;0;;0;0;0
32;Romania;1987Q1;0;0;1;;0;0;0
32;Romania;1987Q2;0;0;1;;0;0;0
32;Romania;1987Q3;0;0;1;;0;0;0
32;Romania;1987Q4;0;0;1;;0;0;0
32;Romania;1988Q1;0;0;0;;0;0;0
32;Romania;1988Q2;0;0;0;;0;0;0
32;Romania;1988Q3;0;0;0;;0;0;0
32;Romania;1988Q4;0;0;0;;0;0;0
32;Romania;1989Q1;0;0;0;;0;0;0
32;Romania;1989Q2;0;0;0;;0;0;0
32;Romania;1989Q3;0;0;0;;0;0;0
32;Romania;1989Q4;0;0;0;;0;0;0
32;Romania;1990Q1;1;0;0;;1;0;0
32;Romania;1990Q2;1;0;0;;1;0;0
32;Romania;1990Q3;1;0;0;;1;0;0
32;Romania;1990Q4;1;0;0;;1;0;0
32;Romania;1991Q1;1;0;0;;1;0;0
32;Romania;1991Q2;1;0;0;;1;0;0
32;Romania;1991Q3;1;0;0;;1;0;0
32;Romania;1991Q4;1;0;0;;1;0;0
32;Romania;1992Q1;1;0;0;;1;0;0
32;Romania;1992Q2;1;0;0;;1;0;0
32;Romania;1992Q3;1;0;0;;1;0;0
32;Romania;1992Q4;1;0;0;;1;0;0
32;Romania;1993Q1;1;0;0;;0;0;0
32;Romania;1993Q2;1;0;0;;0;0;0
32;Romania;1993Q3;1;0;0;;0;0;0
32;Romania;1993Q4;1;0;0;;0;0;0
32;Romania;1994Q1;1;0;0;;0;0;0
32;Romania;1994Q2;1;0;0;;0;0;0
32;Romania;1994Q3;1;0;0;;0;0;0
32;Romania;1994Q4;1;0;0;;0;0;0
32;Romania;1995Q1;1;0;0;;0;0;0
32;Romania;1995Q2;1;0;0;;0;0;0
32;Romania;1995Q3;1;0;0;;0;0;0
32;Romania;1995Q4;1;0;0;;0;0;0
32;Romania;1996Q1;1;1;0;;0;0;0
32;Romania;1996Q2;1;1;0;;0;0;0
32;Romania;1996Q3;1;1;0;;0;0;0
32;Romania;1996Q4;1;1;0;;0;0;0
32;Romania;1997Q1;1;1;0;;0;0;0
32;Romania;1997Q2;1;0;0;;1;0;0
32;Romania;1997Q3;1;0;0;;1;0;0
32;Romania;1997Q4;1;0;0;;1;0;0
32;Romania;1998Q1;1;0;0;;1;0;0
32;Romania;1998Q2;1;0;0;;1;0;0
32;Romania;1998Q3;1;0;0;;1;0;0
32;Romania;1998Q4;1;0;0;;1;0;0
32;Romania;1999Q1;1;0;0;;1;0;0
32;Romania;1999Q2;1;0;0;;0;0;0
32;Romania;1999Q3;1;0;0;;0;0;0
32;Romania;1999Q4;1;0;0;;0;0;0
32;Romania;2000Q1;0;0;0;;0;0;0
32;Romania;2000Q2;0;0;0;;0;0;0
32;Romania;2000Q3;0;0;0;;0;0;0
32;Romania;2000Q4;0;0;0;;0;0;0
32;Romania;2001Q1;0;0;0;;0;0;0
32;Romania;2001Q2;0;0;0;;0;0;0
32;Romania;2001Q3;0;0;0;;0;0;0
32;Romania;2001Q4;0;0;0;;0;0;0
32;Romania;2002Q1;0;0;0;;0;0;0
32;Romania;2002Q2;0;0;0;;0;0;0
32;Romania;2002Q3;0;0;0;;0;0;0
32;Romania;2002Q4;0;0;0;;0;0;0
32;Romania;2003Q1;0;0;0;;0;0;0
32;Romania;2003Q2;0;0;0;;0;0;0
32;Romania;2003Q3;0;0;0;;0;0;0
32;Romania;2003Q4;0;0;0;;0;0;0
32;Romania;2004Q1;0;0;0;;0;0;0
32;Romania;2004Q2;0;0;0;;0;0;0
32;Romania;2004Q3;0;0;0;;0;0;0
32;Romania;2004Q4;0;0;0;;0;0;0
32;Romania;2005Q1;0;0;0;;0;0;0
32;Romania;2005Q2;0;0;0;;0;0;0
32;Romania;2005Q3;0;0;0;;0;0;0
32;Romania;2005Q4;0;0;0;;0;0;0
32;Romania;2006Q1;0;0;0;;0;0;0
32;Romania;2006Q2;0;0;0;;0;0;0
32;Romania;2006Q3;0;0;0;;0;0;0
32;Romania;2006Q4;0;0;0;;0;0;0
32;Romania;2007Q1;0;0;0;;0;0;0
32;Romania;2007Q2;0;0;0;;0;0;0
32;Romania;2007Q3;0;0;0;;0;0;0
32;Romania;2007Q4;0;0;0;;0;0;0
32;Romania;2008Q1;0;0;0;;0;0;0
32;Romania;2008Q2;0;0;0;;0;0;0
32;Romania;2008Q3;0;0;0;;0;0;0
32;Romania;2008Q4;0;0;0;;0;0;0
32;Romania;2009Q1;0;0;0;;0;0;0
32;Romania;2009Q2;0;0;0;;0;0;0
32;Romania;2009Q3;0;0;0;;0;0;0
32;Romania;2009Q4;0;0;0;;0;0;0
32;Romania;2010Q1;0;0;0;;0;0;0
32;Romania;2010Q2;0;0;0;;0;0;0
32;Romania;2010Q3;0;0;0;;0;0;0
32;Romania;2010Q4;0;0;0;;0;0;0
33;Slovakia;1970Q1;0;0;0;;0;0;0
33;Slovakia;1970Q2;0;0;0;;0;0;0
33;Slovakia;1970Q3;0;0;0;;0;0;0
33;Slovakia;1970Q4;0;0;0;;0;0;0
33;Slovakia;1971Q1;0;0;0;;0;0;0
33;Slovakia;1971Q2;0;0;0;;0;0;0
33;Slovakia;1971Q3;0;0;0;;0;0;0
33;Slovakia;1971Q4;0;0;0;;0;0;0
33;Slovakia;1972Q1;0;0;0;;0;0;0
33;Slovakia;1972Q2;0;0;0;;0;0;0
33;Slovakia;1972Q3;0;0;0;;0;0;0
33;Slovakia;1972Q4;0;0;0;;0;0;0
33;Slovakia;1973Q1;0;0;0;;0;0;0
33;Slovakia;1973Q2;0;0;0;;0;0;0
33;Slovakia;1973Q3;0;0;0;;0;0;0
33;Slovakia;1973Q4;0;0;0;;0;0;0
33;Slovakia;1974Q1;0;0;0;;0;0;0
33;Slovakia;1974Q2;0;0;0;;0;0;0
33;Slovakia;1974Q3;0;0;0;;0;0;0
33;Slovakia;1974Q4;0;0;0;;0;0;0
33;Slovakia;1975Q1;0;0;0;;0;0;0
33;Slovakia;1975Q2;0;0;0;;0;0;0
33;Slovakia;1975Q3;0;0;0;;0;0;0
33;Slovakia;1975Q4;0;0;0;;0;0;0
33;Slovakia;1976Q1;0;0;0;;0;0;0
33;Slovakia;1976Q2;0;0;0;;0;0;0
33;Slovakia;1976Q3;0;0;0;;0;0;0
33;Slovakia;1976Q4;0;0;0;;0;0;0
33;Slovakia;1977Q1;0;0;0;;0;0;0
33;Slovakia;1977Q2;0;0;0;;0;0;0
33;Slovakia;1977Q3;0;0;0;;0;0;0
33;Slovakia;1977Q4;0;0;0;;0;0;0
33;Slovakia;1978Q1;0;0;0;;0;0;0
33;Slovakia;1978Q2;0;0;0;;0;0;0
33;Slovakia;1978Q3;0;0;0;;0;0;0
33;Slovakia;1978Q4;0;0;0;;0;0;0
33;Slovakia;1979Q1;0;0;0;;0;0;0
33;Slovakia;1979Q2;0;0;0;;0;0;0
33;Slovakia;1979Q3;0;0;0;;0;0;0
33;Slovakia;1979Q4;0;0;0;;0;0;0
33;Slovakia;1980Q1;0;0;0;;0;0;0
33;Slovakia;1980Q2;0;0;0;;0;0;0
33;Slovakia;1980Q3;0;0;0;;0;0;0
33;Slovakia;1980Q4;0;0;0;;0;0;0
33;Slovakia;1981Q1;0;0;0;;0;0;0
33;Slovakia;1981Q2;0;0;0;;0;0;0
33;Slovakia;1981Q3;0;0;0;;0;0;0
33;Slovakia;1981Q4;0;0;0;;0;0;0
33;Slovakia;1982Q1;0;0;0;;0;0;0
33;Slovakia;1982Q2;0;0;0;;0;0;0
33;Slovakia;1982Q3;0;0;0;;0;0;0
33;Slovakia;1982Q4;0;0;0;;0;0;0
33;Slovakia;1983Q1;0;0;0;;0;0;0
33;Slovakia;1983Q2;0;0;0;;0;0;0
33;Slovakia;1983Q3;0;0;0;;0;0;0
33;Slovakia;1983Q4;0;0;0;;0;0;0
33;Slovakia;1984Q1;0;0;0;;0;0;0
33;Slovakia;1984Q2;0;0;0;;0;0;0
33;Slovakia;1984Q3;0;0;0;;0;0;0
33;Slovakia;1984Q4;0;0;0;;0;0;0
33;Slovakia;1985Q1;0;0;0;;0;0;0
33;Slovakia;1985Q2;0;0;0;;0;0;0
33;Slovakia;1985Q3;0;0;0;;0;0;0
33;Slovakia;1985Q4;0;0;0;;0;0;0
33;Slovakia;1986Q1;0;0;0;;0;0;0
33;Slovakia;1986Q2;0;0;0;;0;0;0
33;Slovakia;1986Q3;0;0;0;;0;0;0
33;Slovakia;1986Q4;0;0;0;;0;0;0
33;Slovakia;1987Q1;0;0;0;;0;0;0
33;Slovakia;1987Q2;0;0;0;;0;0;0
33;Slovakia;1987Q3;0;0;0;;0;0;0
33;Slovakia;1987Q4;0;0;0;;0;0;0
33;Slovakia;1988Q1;0;0;0;;0;0;0
33;Slovakia;1988Q2;0;0;0;;0;0;0
33;Slovakia;1988Q3;0;0;0;;0;0;0
33;Slovakia;1988Q4;0;0;0;;0;0;0
33;Slovakia;1989Q1;0;0;0;;0;0;0
33;Slovakia;1989Q2;0;0;0;;0;0;0
33;Slovakia;1989Q3;0;0;0;;0;0;0
33;Slovakia;1989Q4;0;0;0;;0;0;0
33;Slovakia;1990Q1;0;0;0;;0;0;0
33;Slovakia;1990Q2;0;0;0;;0;0;0
33;Slovakia;1990Q3;0;0;0;;0;0;0
33;Slovakia;1990Q4;0;0;0;;0;0;0
33;Slovakia;1991Q1;1;0;0;;1;0;0
33;Slovakia;1991Q2;1;0;0;;1;0;0
33;Slovakia;1991Q3;1;0;0;;1;0;0
33;Slovakia;1991Q4;1;0;0;;1;0;0
33;Slovakia;1992Q1;1;0;0;;0;0;0
33;Slovakia;1992Q2;1;0;0;;0;0;0
33;Slovakia;1992Q3;1;0;0;;0;0;0
33;Slovakia;1992Q4;1;0;0;;0;0;0
33;Slovakia;1993Q1;1;0;0;;0;0;0
33;Slovakia;1993Q2;1;0;0;;0;0;0
33;Slovakia;1993Q3;1;0;0;;0;0;0
33;Slovakia;1993Q4;1;0;0;;0;0;0
33;Slovakia;1994Q1;1;0;0;;0;0;0
33;Slovakia;1994Q2;1;0;0;;0;0;0
33;Slovakia;1994Q3;1;0;0;;0;0;0
33;Slovakia;1994Q4;1;0;0;;0;0;0
33;Slovakia;1995Q1;1;0;0;;0;0;0
33;Slovakia;1995Q2;1;0;0;;0;0;0
33;Slovakia;1995Q3;1;0;0;;0;0;0
33;Slovakia;1995Q4;1;0;0;;0;0;0
33;Slovakia;1996Q1;1;0;0;;0;0;0
33;Slovakia;1996Q2;1;0;0;;0;0;0
33;Slovakia;1996Q3;1;0;0;;0;0;0
33;Slovakia;1996Q4;1;0;0;;0;0;0
33;Slovakia;1997Q1;1;0;0;;0;0;0
33;Slovakia;1997Q2;1;0;0;;0;0;0
33;Slovakia;1997Q3;1;0;0;;0;0;0
33;Slovakia;1997Q4;1;0;0;;0;0;0
33;Slovakia;1998Q1;1;0;0;;1;0;0
33;Slovakia;1998Q2;1;0;0;;1;0;0
33;Slovakia;1998Q3;1;0;0;;1;0;0
33;Slovakia;1998Q4;1;0;0;;1;0;0
33;Slovakia;1999Q1;1;0;0;;1;0;0
33;Slovakia;1999Q2;1;0;0;;1;0;0
33;Slovakia;1999Q3;1;0;0;;1;0;0
33;Slovakia;1999Q4;1;0;0;;1;0;0
33;Slovakia;2000Q1;1;0;0;;1;0;0
33;Slovakia;2000Q2;1;0;0;;1;0;0
33;Slovakia;2000Q3;1;0;0;;1;0;0
33;Slovakia;2000Q4;1;0;0;;1;0;0
33;Slovakia;2001Q1;1;0;0;;1;0;0
33;Slovakia;2001Q2;1;0;0;;1;0;0
33;Slovakia;2001Q3;1;0;0;;1;0;0
33;Slovakia;2001Q4;1;0;0;;1;0;0
33;Slovakia;2002Q1;1;0;0;;1;0;0
33;Slovakia;2002Q2;1;0;0;;1;0;0
33;Slovakia;2002Q3;1;0;0;;1;0;0
33;Slovakia;2002Q4;1;0;0;;1;0;0
33;Slovakia;2003Q1;0;0;0;;0;0;0
33;Slovakia;2003Q2;0;0;0;;0;0;0
33;Slovakia;2003Q3;0;0;0;;0;0;0
33;Slovakia;2003Q4;0;0;0;;0;0;0
33;Slovakia;2004Q1;0;0;0;;0;0;0
33;Slovakia;2004Q2;0;0;0;;0;0;0
33;Slovakia;2004Q3;0;0;0;;0;0;0
33;Slovakia;2004Q4;0;0;0;;0;0;0
33;Slovakia;2005Q1;0;0;0;;0;0;0
33;Slovakia;2005Q2;0;0;0;;0;0;0
33;Slovakia;2005Q3;0;0;0;;0;0;0
33;Slovakia;2005Q4;0;0;0;;0;0;0
33;Slovakia;2006Q1;0;0;0;;0;0;0
33;Slovakia;2006Q2;0;0;0;;0;0;0
33;Slovakia;2006Q3;0;0;0;;0;0;0
33;Slovakia;2006Q4;0;0;0;;0;0;0
33;Slovakia;2007Q1;0;0;0;;0;0;0
33;Slovakia;2007Q2;0;0;0;;0;0;0
33;Slovakia;2007Q3;0;0;0;;0;0;0
33;Slovakia;2007Q4;0;0;0;;0;0;0
33;Slovakia;2008Q1;0;0;0;;0;0;0
33;Slovakia;2008Q2;0;0;0;;0;0;0
33;Slovakia;2008Q3;0;0;0;;0;0;0
33;Slovakia;2008Q4;0;0;0;;0;0;0
33;Slovakia;2009Q1;0;0;0;;0;0;0
33;Slovakia;2009Q2;0;0;0;;0;0;0
33;Slovakia;2009Q3;0;0;0;;0;0;0
33;Slovakia;2009Q4;0;0;0;;0;0;0
33;Slovakia;2010Q1;0;0;0;;0;0;0
33;Slovakia;2010Q2;0;0;0;;0;0;0
33;Slovakia;2010Q3;0;0;0;;0;0;0
33;Slovakia;2010Q4;0;0;0;;0;0;0
34;Slovenia;1970Q1;0;0;0;;0;0;0
34;Slovenia;1970Q2;0;0;0;;0;0;0
34;Slovenia;1970Q3;0;0;0;;0;0;0
34;Slovenia;1970Q4;0;0;0;;0;0;0
34;Slovenia;1971Q1;0;0;0;;0;0;0
34;Slovenia;1971Q2;0;0;0;;0;0;0
34;Slovenia;1971Q3;0;0;0;;0;0;0
34;Slovenia;1971Q4;0;0;0;;0;0;0
34;Slovenia;1972Q1;0;0;0;;0;0;0
34;Slovenia;1972Q2;0;0;0;;0;0;0
34;Slovenia;1972Q3;0;0;0;;0;0;0
34;Slovenia;1972Q4;0;0;0;;0;0;0
34;Slovenia;1973Q1;0;0;0;;0;0;0
34;Slovenia;1973Q2;0;0;0;;0;0;0
34;Slovenia;1973Q3;0;0;0;;0;0;0
34;Slovenia;1973Q4;0;0;0;;0;0;0
34;Slovenia;1974Q1;0;0;0;;0;0;0
34;Slovenia;1974Q2;0;0;0;;0;0;0
34;Slovenia;1974Q3;0;0;0;;0;0;0
34;Slovenia;1974Q4;0;0;0;;0;0;0
34;Slovenia;1975Q1;0;0;0;;0;0;0
34;Slovenia;1975Q2;0;0;0;;0;0;0
34;Slovenia;1975Q3;0;0;0;;0;0;0
34;Slovenia;1975Q4;0;0;0;;0;0;0
34;Slovenia;1976Q1;0;0;0;;0;0;0
34;Slovenia;1976Q2;0;0;0;;0;0;0
34;Slovenia;1976Q3;0;0;0;;0;0;0
34;Slovenia;1976Q4;0;0;0;;0;0;0
34;Slovenia;1977Q1;0;0;0;;0;0;0
34;Slovenia;1977Q2;0;0;0;;0;0;0
34;Slovenia;1977Q3;0;0;0;;0;0;0
34;Slovenia;1977Q4;0;0;0;;0;0;0
34;Slovenia;1978Q1;0;0;0;;0;0;0
34;Slovenia;1978Q2;0;0;0;;0;0;0
34;Slovenia;1978Q3;0;0;0;;0;0;0
34;Slovenia;1978Q4;0;0;0;;0;0;0
34;Slovenia;1979Q1;0;0;0;;0;0;0
34;Slovenia;1979Q2;0;0;0;;0;0;0
34;Slovenia;1979Q3;0;0;0;;0;0;0
34;Slovenia;1979Q4;0;0;0;;0;0;0
34;Slovenia;1980Q1;0;0;0;;0;0;0
34;Slovenia;1980Q2;0;0;0;;0;0;0
34;Slovenia;1980Q3;0;0;0;;0;0;0
34;Slovenia;1980Q4;0;0;0;;0;0;0
34;Slovenia;1981Q1;0;0;0;;0;0;0
34;Slovenia;1981Q2;0;0;0;;0;0;0
34;Slovenia;1981Q3;0;0;0;;0;0;0
34;Slovenia;1981Q4;0;0;0;;0;0;0
34;Slovenia;1982Q1;0;0;0;;0;0;0
34;Slovenia;1982Q2;0;0;0;;0;0;0
34;Slovenia;1982Q3;0;0;0;;0;0;0
34;Slovenia;1982Q4;0;0;0;;0;0;0
34;Slovenia;1983Q1;0;0;0;;0;0;0
34;Slovenia;1983Q2;0;0;0;;0;0;0
34;Slovenia;1983Q3;0;0;0;;0;0;0
34;Slovenia;1983Q4;0;0;0;;0;0;0
34;Slovenia;1984Q1;0;0;0;;0;0;0
34;Slovenia;1984Q2;0;0;0;;0;0;0
34;Slovenia;1984Q3;0;0;0;;0;0;0
34;Slovenia;1984Q4;0;0;0;;0;0;0
34;Slovenia;1985Q1;0;0;0;;0;0;0
34;Slovenia;1985Q2;0;0;0;;0;0;0
34;Slovenia;1985Q3;0;0;0;;0;0;0
34;Slovenia;1985Q4;0;0;0;;0;0;0
34;Slovenia;1986Q1;0;0;0;;0;0;0
34;Slovenia;1986Q2;0;0;0;;0;0;0
34;Slovenia;1986Q3;0;0;0;;0;0;0
34;Slovenia;1986Q4;0;0;0;;0;0;0
34;Slovenia;1987Q1;0;0;0;;0;0;0
34;Slovenia;1987Q2;0;0;0;;0;0;0
34;Slovenia;1987Q3;0;0;0;;0;0;0
34;Slovenia;1987Q4;0;0;0;;0;0;0
34;Slovenia;1988Q1;0;0;0;;0;0;0
34;Slovenia;1988Q2;0;0;0;;0;0;0
34;Slovenia;1988Q3;0;0;0;;0;0;0
34;Slovenia;1988Q4;0;0;0;;0;0;0
34;Slovenia;1989Q1;0;0;0;;0;0;0
34;Slovenia;1989Q2;0;0;0;;0;0;0
34;Slovenia;1989Q3;0;0;0;;0;0;0
34;Slovenia;1989Q4;0;0;0;;0;0;0
34;Slovenia;1990Q1;0;0;0;;0;0;0
34;Slovenia;1990Q2;0;0;0;;0;0;0
34;Slovenia;1990Q3;0;0;0;;0;0;0
34;Slovenia;1990Q4;0;0;0;;0;0;0
34;Slovenia;1991Q1;0;0;0;;0;0;0
34;Slovenia;1991Q2;0;0;0;;0;0;0
34;Slovenia;1991Q3;0;0;0;;0;0;0
34;Slovenia;1991Q4;0;0;0;;0;0;0
34;Slovenia;1992Q1;1;0;0;;1;0;0
34;Slovenia;1992Q2;1;0;0;;1;0;0
34;Slovenia;1992Q3;1;0;0;;1;0;0
34;Slovenia;1992Q4;1;0;0;;1;0;0
34;Slovenia;1993Q1;1;0;0;;1;0;0
34;Slovenia;1993Q2;1;0;0;;1;0;0
34;Slovenia;1993Q3;1;0;0;;1;0;0
34;Slovenia;1993Q4;1;0;0;;1;0;0
34;Slovenia;1994Q1;1;0;0;;1;0;0
34;Slovenia;1994Q2;1;0;0;;1;0;0
34;Slovenia;1994Q3;1;0;0;;1;0;0
34;Slovenia;1994Q4;1;0;0;;1;0;0
34;Slovenia;1995Q1;0;0;0;;0;0;0
34;Slovenia;1995Q2;0;0;0;;0;0;0
34;Slovenia;1995Q3;0;0;0;;0;0;0
34;Slovenia;1995Q4;0;0;0;;0;0;0
34;Slovenia;1996Q1;0;0;0;;0;0;0
34;Slovenia;1996Q2;0;0;0;;0;0;0
34;Slovenia;1996Q3;0;0;0;;0;0;0
34;Slovenia;1996Q4;0;0;0;;0;0;0
34;Slovenia;1997Q1;0;0;0;;0;0;0
34;Slovenia;1997Q2;0;0;0;;0;0;0
34;Slovenia;1997Q3;0;0;0;;0;0;0
34;Slovenia;1997Q4;0;0;0;;0;0;0
34;Slovenia;1998Q1;0;0;0;;0;0;0
34;Slovenia;1998Q2;0;0;0;;0;0;0
34;Slovenia;1998Q3;0;0;0;;0;0;0
34;Slovenia;1998Q4;0;0;0;;0;0;0
34;Slovenia;1999Q1;0;0;0;;0;0;0
34;Slovenia;1999Q2;0;0;0;;0;0;0
34;Slovenia;1999Q3;0;0;0;;0;0;0
34;Slovenia;1999Q4;0;0;0;;0;0;0
34;Slovenia;2000Q1;0;0;0;;0;0;0
34;Slovenia;2000Q2;0;0;0;;0;0;0
34;Slovenia;2000Q3;0;0;0;;0;0;0
34;Slovenia;2000Q4;0;0;0;;0;0;0
34;Slovenia;2001Q1;0;0;0;;0;0;0
34;Slovenia;2001Q2;0;0;0;;0;0;0
34;Slovenia;2001Q3;0;0;0;;0;0;0
34;Slovenia;2001Q4;0;0;0;;0;0;0
34;Slovenia;2002Q1;0;0;0;;0;0;0
34;Slovenia;2002Q2;0;0;0;;0;0;0
34;Slovenia;2002Q3;0;0;0;;0;0;0
34;Slovenia;2002Q4;0;0;0;;0;0;0
34;Slovenia;2003Q1;0;0;0;;0;0;0
34;Slovenia;2003Q2;0;0;0;;0;0;0
34;Slovenia;2003Q3;0;0;0;;0;0;0
34;Slovenia;2003Q4;0;0;0;;0;0;0
34;Slovenia;2004Q1;0;0;0;;0;0;0
34;Slovenia;2004Q2;0;0;0;;0;0;0
34;Slovenia;2004Q3;0;0;0;;0;0;0
34;Slovenia;2004Q4;0;0;0;;0;0;0
34;Slovenia;2005Q1;0;0;0;;0;0;0
34;Slovenia;2005Q2;0;0;0;;0;0;0
34;Slovenia;2005Q3;0;0;0;;0;0;0
34;Slovenia;2005Q4;0;0;0;;0;0;0
34;Slovenia;2006Q1;0;0;0;;0;0;0
34;Slovenia;2006Q2;0;0;0;;0;0;0
34;Slovenia;2006Q3;0;0;0;;0;0;0
34;Slovenia;2006Q4;0;0;0;;0;0;0
34;Slovenia;2007Q1;0;0;0;;0;0;0
34;Slovenia;2007Q2;0;0;0;;0;0;0
34;Slovenia;2007Q3;0;0;0;;0;0;0
34;Slovenia;2007Q4;0;0;0;;0;0;0
34;Slovenia;2008Q1;1;0;0;;1;0;0
34;Slovenia;2008Q2;1;0;0;;1;0;0
34;Slovenia;2008Q3;1;0;0;;1;0;0
34;Slovenia;2008Q4;1;0;0;;1;0;0
34;Slovenia;2009Q1;0;0;0;;0;0;0
34;Slovenia;2009Q2;0;0;0;;0;0;0
34;Slovenia;2009Q3;0;0;0;;0;0;0
34;Slovenia;2009Q4;0;0;0;;0;0;0
34;Slovenia;2010Q1;0;0;0;;0;0;0
34;Slovenia;2010Q2;0;0;0;;0;0;0
34;Slovenia;2010Q3;0;0;0;;0;0;0
34;Slovenia;2010Q4;0;0;0;;0;0;0
35;Spain;1970Q1;0;0;0;;0;0;0
35;Spain;1970Q2;0;0;0;;0;0;0
35;Spain;1970Q3;0;0;0;;0;0;0
35;Spain;1970Q4;0;0;0;;0;0;0
35;Spain;1971Q1;0;0;0;;0;0;0
35;Spain;1971Q2;0;0;0;;0;0;0
35;Spain;1971Q3;0;0;0;;0;0;0
35;Spain;1971Q4;0;0;0;;0;0;0
35;Spain;1972Q1;0;0;0;;0;0;0
35;Spain;1972Q2;0;0;0;;0;0;0
35;Spain;1972Q3;0;0;0;;0;0;0
35;Spain;1972Q4;0;0;0;;0;0;0
35;Spain;1973Q1;0;0;0;;0;0;0
35;Spain;1973Q2;0;0;0;;0;0;0
35;Spain;1973Q3;0;0;0;;0;0;0
35;Spain;1973Q4;0;0;0;;0;0;0
35;Spain;1974Q1;0;0;0;;0;0;0
35;Spain;1974Q2;0;0;0;;0;0;0
35;Spain;1974Q3;0;0;0;;0;0;0
35;Spain;1974Q4;0;0;0;;0;0;0
35;Spain;1975Q1;0;0;0;;0;0;0
35;Spain;1975Q2;0;0;0;;0;0;0
35;Spain;1975Q3;0;0;0;;0;0;0
35;Spain;1975Q4;0;0;0;;0;0;0
35;Spain;1976Q1;0;1;0;;0;1;0
35;Spain;1976Q2;0;1;0;;0;1;0
35;Spain;1976Q3;0;1;0;;0;1;0
35;Spain;1976Q4;0;1;0;;0;1;0
35;Spain;1977Q1;1;1;0;;1;1;0
35;Spain;1977Q2;1;1;0;;1;1;0
35;Spain;1977Q3;1;1;0;;1;1;0
35;Spain;1977Q4;1;1;0;;1;1;0
35;Spain;1978Q1;1;0;0;;1;0;0
35;Spain;1978Q2;1;0;0;;1;0;0
35;Spain;1978Q3;1;0;0;;1;0;0
35;Spain;1978Q4;1;0;0;;1;0;0
35;Spain;1979Q1;1;0;0;;1;0;0
35;Spain;1979Q2;1;0;0;;1;0;0
35;Spain;1979Q3;1;0;0;;1;0;0
35;Spain;1979Q4;1;0;0;;1;0;0
35;Spain;1980Q1;1;0;0;;1;0;0
35;Spain;1980Q2;1;0;0;;1;0;0
35;Spain;1980Q3;1;0;0;;1;0;0
35;Spain;1980Q4;1;0;0;;1;0;0
35;Spain;1981Q1;1;0;0;;1;0;0
35;Spain;1981Q2;1;0;0;;1;0;0
35;Spain;1981Q3;1;0;0;;1;0;0
35;Spain;1981Q4;1;0;0;;1;0;0
35;Spain;1982Q1;1;1;0;;1;1;0
35;Spain;1982Q2;1;1;0;;1;1;0
35;Spain;1982Q3;1;1;0;;1;1;0
35;Spain;1982Q4;1;1;0;;1;1;0
35;Spain;1983Q1;1;1;0;;1;0;0
35;Spain;1983Q2;1;1;0;;1;0;0
35;Spain;1983Q3;1;1;0;;1;0;0
35;Spain;1983Q4;1;1;0;;1;0;0
35;Spain;1984Q1;1;0;0;;1;0;0
35;Spain;1984Q2;1;0;0;;1;0;0
35;Spain;1984Q3;1;0;0;;1;0;0
35;Spain;1984Q4;1;0;0;;1;0;0
35;Spain;1985Q1;1;0;0;;1;0;0
35;Spain;1985Q2;1;0;0;;1;0;0
35;Spain;1985Q3;1;0;0;;1;0;0
35;Spain;1985Q4;1;0;0;;1;0;0
35;Spain;1986Q1;0;0;0;;0;0;0
35;Spain;1986Q2;0;0;0;;0;0;0
