,ISO2 Code,year,RAXGFX_USD,LUR_PT,TXG_FOB_USD,TMG_CIF_USD,FDSAOP_XDC,AIP_IX,ENDE_XDC_USD_RATE,FMB_XDC,FIMM_PA,EREER_IX,FILR_PA,FISR_PA,FDSF_XDC,FDSB_XDC,RAXG_USD,PCPI_IX,FASMB_XDC,PCTOT,NGDP_XDC,BGS_BP6_USD,BCAXF_BP6_USD,DSTKMKTXD,month,couprisk
73116,US,1990-11-01,52070.0,5.9,33267.0,45628.5,,,1.0,,7.81,100.572712371073,10.0,,,,72000.4027736163,61.360525187395,,99.4126739501953,,,,24.05222209806,11,0.00019847662770189342
73117,US,1990-12-01,52193.0,6.0,32889.0,40758.8,,,1.0,,7.31,101.891121384738,10.0,,,,72258.21460784451,61.360525187395,,99.3754348754883,,,,24.93417857954,12,0.0001998961961362511
73118,US,1991-01-01,53561.0,7.1,33165.0,41904.9,,,1.0,,6.91,102.269877883034,9.52,,,,73951.011191139,61.727404261759006,,99.33824920654301,,-5637.0,17737.0,24.71151968804,01,0.00021649272821377963
73119,US,1991-02-01,51226.0,7.3,32774.7,38480.4,,,1.0,,6.25,100.183015228985,9.05,,,,71740.4184328655,61.8191240303501,,99.29122924804692,,,,27.34195588546,02,0.00022212351905182
73120,US,1991-03-01,47666.0,7.2,36819.8,40311.6,,,1.0,,6.12,103.96029500133801,9.0,,,,66944.3634234015,61.910843798941094,,99.27902221679692,,,,27.88698206671,03,0.00023213600798044356
73121,US,1991-04-01,48108.0,6.5,36137.0,41247.9,,,1.0,,5.91,105.964592058117,9.0,,,,67238.7688182134,62.0025635675321,,99.27987670898442,,-4624.0,4269.0,27.93881974697,04,0.00021753241890110075
73122,US,1991-05-01,47837.0,6.7,36023.6,41842.8,,,1.0,,5.78,106.407901731225,8.5,,,,67205.7986055243,62.1860031047142,,99.26184844970699,,,,27.96634971072,05,0.0002077048848150298
73123,US,1991-06-01,44940.0,7.0,35479.8,41036.7,,,1.0,,5.9,108.049612585674,8.5,,,,63877.3899098247,62.3694426418962,,99.2422256469727,,,,28.34560513069,06,0.0002157998678740114
73124,US,1991-07-01,44664.0,6.8,33443.9,43121.0,,,1.0,,5.82,107.569954817613,8.5,,,,63754.4458258851,62.461162410487205,,99.24249267578129,,-12112.0,-11584.0,28.44160839124,07,0.00020740820036735383
73125,US,1991-08-01,43247.0,6.6,33632.7,42819.4,,,1.0,,5.66,106.48276292444,8.5,,,,62452.361320944,62.644601947669294,,99.2456741333008,,,,28.70805260053,08,0.00020409034914337096
73126,US,1991-09-01,43853.0,6.5,34391.3,43281.1,,,1.0,,5.45,104.905234547333,8.2,,,,63668.868673050594,62.919761253442296,,99.2606201171875,,,,28.74880015915,09,0.0002249442768516019
73127,US,1991-10-01,43674.0,6.5,37896.5,48352.1,,,1.0,,5.21,103.73711713736601,8.0,,,,63448.894436928604,63.011481022033394,,99.2697372436523,,-8807.0,-7571.0,28.83839404871,10,0.0002124420425388962
73128,US,1991-11-01,43708.0,6.7,36969.6,43499.3,,,1.0,,4.81,101.97995446715599,7.58,,,,63592.9998619279,63.194920559215404,,99.25794219970699,,,,28.51740434585,11,0.00022342083684634415
73129,US,1991-12-01,45934.0,6.9,34996.1,42465.6,,,1.0,,4.43,101.10543091810601,7.21,,,,66661.4742880029,63.24078044351089,,99.2244644165039,,,,28.25494634021,12,0.00022551510483026505
73130,US,1992-01-01,44717.0,8.1,34514.2,41732.9,,,1.0,,4.03,100.688412802565,6.5,,,,64809.19590582,63.332500212102005,,99.2198944091797,,1387.7,1129.15,30.81833154255,01,0.0015053286915645005
73131,US,1992-02-01,44014.0,8.2,36897.9,40678.8,,,1.0,,4.06,102.29072445994801,6.5,,,,64030.929960229805,63.561799633579504,,99.23248291015629,,,,31.10686634418,02,0.0017308532260358336
73132,US,1992-03-01,43659.0,7.8,39817.4,45135.7,,,1.0,,3.98,104.470976786532,6.5,,,,63599.9053497942,63.8828188236481,,99.23241424560551,,,,31.01275594284,03,0.00024774271878413856
73133,US,1992-04-01,43757.0,7.2,37153.5,44708.1,,,1.0,,3.73,103.93068412174499,6.5,,,,63655.24124044611,63.97453859223911,,99.2467727661133,,-8222.6,-10196.1,31.45840247638,04,0.0002258179010823369
73134,US,1992-05-01,43040.0,7.3,36736.6,43815.0,,,1.0,,3.82,102.694824289079,6.5,,,,63530.0233184858,64.06625836083009,,99.26657104492192,,,,32.24820582421,05,0.00023848393175285307
73135,US,1992-06-01,45055.0,8.0,39094.3,47588.0,,,1.0,,3.76,101.018868970531,6.5,,,,66032.9027664476,64.2955577823077,,99.2861862182617,,,,31.87580858616,06,0.00024000785197131338
73136,US,1992-07-01,44984.0,7.7,35979.4,47708.7,,,1.0,,3.25,99.08214798886459,6.02,,,,66311.7973542834,64.43313743519421,,99.2810592651367,,-17758.7,-22404.7,31.79574943738,07,0.0002413266047369689
73137,US,1992-08-01,45460.0,7.4,34837.8,46850.9,,,1.0,,3.3,98.47546556097441,6.0,,,,67415.84026572951,64.6165769723763,,99.2728118896484,,,,31.58609469268,08,0.00025637570070102805
73138,US,1992-09-01,45579.0,7.3,36810.9,48325.3,,,1.0,,3.22,98.70578188358351,6.0,,,,67467.609049134,64.80001650955829,,99.28148651123051,,,,31.45684264768,09,0.00027382184634916484
73139,US,1992-10-01,42325.0,6.9,40114.5,51761.6,,,1.0,,3.1,100.807926325773,6.0,,,,63146.910104461,65.0293159310359,,99.2619857788086,,-14613.5,-20133.4,30.54745527823,10,0.0002879141247831285
73140,US,1992-11-01,40896.0,7.1,37670.2,48125.9,,,1.0,,3.09,104.517387405843,6.0,,,,61172.4677654224,65.12103569962689,,99.24404907226558,,,,30.92748771861,11,0.0013903967337682845
73141,US,1992-12-01,40005.0,7.1,38536.8,47491.7,,,1.0,,2.92,104.842071736246,6.0,,,,60267.6947351053,65.0751758153314,,99.23584747314449,,,,31.54498888609,12,0.00026253916439600294
73142,US,1993-01-01,40282.0,8.0,35921.9,43767.5,,,1.0,,3.02,105.97643491169201,6.0,,,,60907.2193740067,65.3961950054,,99.2300643920898,,-7063.0,-7087.8,31.3020996819,01,0.0004726239130832255
73143,US,1993-02-01,41120.0,7.8,36004.1,43537.1,,,1.0,,3.03,106.252117537118,6.0,,,,61791.758246294805,65.62549442687761,,99.23638916015629,,,,32.15723756917,02,0.0004518551286309958
73144,US,1993-03-01,42353.0,7.4,41894.6,52775.2,,,1.0,,3.07,105.422662693333,6.0,,,,63324.151023831204,65.8547938483551,,99.2464828491211,,,,32.8589570302,03,0.0017139179399237035
73145,US,1993-04-01,43326.0,6.9,39373.6,49692.8,,,1.0,,2.96,103.220999403381,6.0,,,,64590.3957930337,66.03823338553721,,99.25814819335942,,-16892.0,-19819.9,32.69552399554,04,0.0004780179879162461
73146,US,1993-05-01,44316.416,6.8,39751.2,48097.0,,,1.0,,3.0,103.01914706855999,6.0,,,,65657.90780985901,66.1299531541282,,99.26659393310551,,,,33.21645835079,05,0.0004939340869896113
73147,US,1993-06-01,41998.4,7.2,38616.0,52304.8,,,1.0,,3.04,103.323294710206,6.0,,,,62911.8369754033,66.22167292271921,,99.2495880126953,,,,33.55682932478,06,0.00040509121026843786
73148,US,1993-07-01,42093.61,7.0,35529.3,50070.8,,,1.0,,3.06,104.759503408034,6.0,,,,63081.94879655269,66.22167292271921,,99.2706069946289,,-25540.0,-28417.8,33.70598830638,07,0.00041774002602323884
73149,US,1993-08-01,42922.882000000005,6.6,36624.2,50516.9,,,1.0,,3.03,104.552155858708,6.0,,,,64173.6860802939,66.40511245990129,,99.2537384033203,,,,34.35137394414,08,0.0016670721815899017
73150,US,1993-09-01,43473.758,6.4,38051.5,52565.7,,,1.0,,3.09,103.662079387562,6.0,,,,64777.9214338933,66.5426921127878,,99.22632598876949,,,,34.30625404882,09,0.00041914160829037433
73151,US,1993-10-01,42548.022000000004,6.4,41229.5,55977.5,,,1.0,,2.99,104.70891841300501,6.0,,,,63493.315565293,66.81785141856089,,99.2256927490234,,-20816.0,-29457.3,34.62636909884,10,0.0004369228263385594
73152,US,1993-11-01,42070.418,6.2,40311.7,53471.1,,,1.0,,3.02,105.91485989343799,6.0,,,,62988.6187016799,66.8637113028564,,99.2278671264648,,,,35.09327176086,11,0.00041788700036704535
73153,US,1993-12-01,41531.695,6.1,41465.7,50661.3,,,1.0,,2.96,106.332745422407,6.0,,,,62352.6917751732,66.8637113028564,,99.2260284423828,,,,35.75608795729,12,0.00044389817048795516
73154,US,1994-01-01,42213.83,7.3,37561.0,48309.5,,,1.0,,3.05,107.705633352118,6.0,,,,63190.0423697334,67.0471508400384,,99.2507476806641,,-14587.0,-17159.2,36.94277384365,01,0.0004057177866343409
73155,US,1994-02-01,43444.014,7.1,37126.0,48534.5,,,1.0,,3.25,106.828008999613,6.0,,,,64712.587907324596,67.276450261516,,99.2577133178711,,,,37.29855025901,02,0.0004817977023776621
73156,US,1994-03-01,44239.087999999996,6.8,46139.0,56788.8,,,1.0,,3.34,106.343570930566,6.06,,,,65757.4531732692,67.5057496829935,,99.2449798583984,,,,36.4520881932,03,0.0004230156191624701
73157,US,1994-04-01,44172.560999999994,6.2,41587.0,53556.8,,,1.0,,3.56,106.42425125318,6.45,,,,65511.9996396812,67.5974694515846,,99.2610549926758,,-23290.0,-27561.2,34.96707546744,04,0.00044005719246342784
73158,US,1994-05-01,42005.039000000004,5.9,42215.0,55132.5,,,1.0,,4.01,105.51181061600599,6.99,,,,63367.8623293175,67.6433293358801,,99.286865234375,,,,35.41122215063,05,0.0004092206654604525
73159,US,1994-06-01,42764.747,6.2,43425.0,59444.9,,,1.0,,4.25,104.92544074979901,7.25,,,,64679.21359482769,67.8726287573576,,99.30599975585942,,,,35.69380477848,06,0.0003760900581255555
73160,US,1994-07-01,42512.157,6.2,39218.0,56937.8,,,1.0,,4.26,103.02377012202801,7.25,,,,64391.8187557067,68.0560682945397,,99.2949676513672,,-32575.0,-39430.4,35.50965962041,07,0.0004085066611878574
73161,US,1994-08-01,42687.630999999994,5.9,43589.0,61602.8,,,1.0,,4.47,102.822776808557,7.51,,,,64685.6809457112,68.3312276003128,,99.2660675048828,,,,36.26579731126,08,0.00046850400394760067
73162,US,1994-09-01,43440.181,5.6,43766.0,61207.6,,,1.0,,4.73,101.788509360495,7.75,,,,65478.0370029113,68.5146671374948,,99.264892578125,,,,37.05960637788,09,0.0004170477041043341
73163,US,1994-10-01,44691.863,5.4,45314.0,64413.3,,,1.0,,4.76,100.49454778885901,7.75,,,,67118.6085411886,68.56052702179029,,99.263427734375,,-28059.0,-37491.6,36.94023627975,10,0.00037648295983672137
73164,US,1994-11-01,40893.812999999995,5.3,45674.0,63622.7,,,1.0,,5.29,101.124052095488,8.15,,,,62948.0998934132,68.6522467903813,,99.28075408935551,,,,36.21761266233,11,0.0004081980441696942
73165,US,1994-12-01,41215.251000000004,5.1,47013.0,59664.0,,,1.0,,5.45,103.441348084487,8.5,,,,63284.0902649375,68.6522467903813,,99.28536987304692,,,,36.00631726556,12,0.0004340808663982898
73166,US,1995-01-01,42703.302,6.2,43633.0,59865.8,,,1.0,,5.53,104.38686373275401,8.5,,,,64977.658942869406,68.9274060961544,,99.3068389892578,,-19698.0,-22620.5,36.98185141816,01,0.0003283827973064035
73167,US,1995-02-01,46378.139,5.9,44999.0,57660.8,,,1.0,,5.92,103.664721638788,9.0,,,,70389.3154029009,69.2025654019275,,99.30713653564449,,,,37.75787876432,02,0.00035446387482807035
73168,US,1995-03-01,50639.312999999995,5.7,52579.0,66212.6,,,1.0,,5.98,101.189465422773,9.0,,,,75708.9068834714,69.4318648234051,,99.3153915405273,,,,38.79941309677,03,0.00033688321127556264
73169,US,1995-04-01,51751.903,5.6,47808.0,62004.7,,,1.0,,6.05,97.78188431059841,9.0,,,,77700.9383302974,69.6611642448826,,99.3252944946289,,-29572.0,-32015.0,40.40268309972,04,0.00033963870373554533
73170,US,1995-05-01,53293.58,5.5,49855.0,65465.1,,,1.0,,6.01,97.87594094758249,9.0,,,,79493.9367907538,69.7987438977691,,99.3236083984375,,,,41.9393777212,05,0.0003374254738446325
73171,US,1995-06-01,52864.450999999994,5.8,49393.0,66258.6,,,1.0,,6.0,97.7477768372698,9.0,,,,79009.1514864719,69.9363235506557,,99.3195037841797,,,,43.07763016146,06,0.00034509797114878893
73172,US,1995-07-01,54233.379,5.9,44390.0,63996.7,,,1.0,,5.85,97.6893570188496,8.8,,,,80481.5613597665,69.9363235506557,,99.30532836914058,,-27632.0,-35176.9,44.73930613022,07,0.0003490945673547685
73173,US,1995-08-01,49978.965,5.6,48972.0,66748.0,,,1.0,,5.74,100.45530059590999,8.75,,,,75595.3373217218,70.11976308783771,,99.2986831665039,,,,44.30486795426,08,0.0003366957535035908
73174,US,1995-09-01,50384.835,5.4,49723.0,65570.9,,,1.0,,5.8,102.026535343936,8.75,,,,76101.12740212701,70.2573427407243,,99.3082656860352,,,,45.33142347304,09,0.00034976605093106633
73175,US,1995-10-01,49524.062000000005,5.2,51828.0,69708.9,,,1.0,,5.76,101.35113318426201,8.75,,,,75172.9909997251,70.48664216220179,,99.3051910400391,,-19485.0,-23748.6,45.46223638029,10,0.000368180830264464
73176,US,1995-11-01,49099.227,5.3,50710.0,65737.9,,,1.0,,5.8,102.165159406623,8.75,,,,74705.8500115325,70.4407822779063,,99.3168258666992,,,,47.13685925803,11,0.0003617393667809665
73177,US,1995-12-01,49095.708,5.2,50853.0,61622.0,,,1.0,,5.6,102.74392758006901,8.65,,,,74781.4048834358,70.3949223936108,,99.33432006835942,,,,49.0496524137,12,0.00035716267302632326
73178,US,1996-01-01,46575.362,6.3,47767.0,64078.5,,,1.0,,5.56,104.033008351894,8.5,,,,71665.3279346769,70.8076613522704,,99.33984375,,-14696.0,-17592.1,49.46287578059,01,0.00029470783192664385
73179,US,1996-02-01,47297.835999999996,6.0,51112.0,62624.6,,,1.0,,5.22,103.83085054588699,8.25,,,,73216.668016414,71.03696077374799,,99.3453903198242,,,,52.70373896972,02,0.00027449039043858653
73180,US,1996-03-01,46860.894,5.8,54952.0,65494.0,,,1.0,,5.31,103.790228626905,8.25,,,,73158.8037440693,71.4038398481121,,99.36660766601558,,,,53.59674203985,03,0.00029285531491041183
73181,US,1996-04-01,46578.138,5.4,51872.0,66887.7,,,1.0,,5.22,103.77007498024099,8.25,,,,72658.83788646059,71.6789991538851,,99.3782196044922,,-26327.0,-30364.0,53.28754579077,04,0.0002938056131824851
73182,US,1996-05-01,46153.289000000004,5.4,53359.0,69140.6,,,1.0,,5.24,103.835648287181,8.25,,,,72417.7276133673,71.8165788067717,,99.3969192504883,,,,53.63939961348,05,0.00030417460948228836
73183,US,1996-06-01,46076.933,5.5,51821.0,66326.9,,,1.0,,5.27,104.016321882911,8.25,,,,72404.6004095061,71.8624386910672,,99.3644027709961,,,,54.16274066494,06,0.0003043866599909961
73184,US,1996-07-01,47168.17,5.6,47598.0,70020.8,,,1.0,,5.4,103.851009639721,8.25,,,,74048.6355744481,72.0000183439537,,99.36801147460942,,-39523.0,-45713.1,52.48915761788,07,0.0003104469506070018
73185,US,1996-08-01,39826.809,5.1,51575.0,70326.4,,,1.0,,5.22,102.85177233942899,8.25,,,,65730.81678096669,72.1375979968403,,99.370849609375,,,,54.29633782302,08,0.0003263500693719834
73186,US,1996-09-01,38861.627,5.0,50598.0,70538.7,,,1.0,,5.3,103.364275205122,8.25,,,,64460.472716276105,72.36689741831779,,99.3556900024414,,,,55.42811668477,09,0.00032908888533711433
73187,US,1996-10-01,38764.834,4.9,56107.0,76572.8,,,1.0,,5.24,103.821845943447,8.25,,,,64507.7963546358,72.59619683979541,,99.3445053100586,,-23489.0,-31057.9,57.26363971479,10,0.00036837536026723683
73188,US,1996-11-01,38492.523,5.0,55016.0,70219.4,,,1.0,,5.31,103.51168782199899,8.25,,,,64331.0411436672,72.7337764926819,,99.33568572998051,,,,60.34019235754,11,0.000278351828455925
73189,US,1996-12-01,38293.767,5.0,53295.6,69794.4,,,1.0,,5.29,104.249882012915,8.25,,,,64040.7285462044,72.7337764926819,,99.33838653564449,,,,61.4623670071,12,0.0002371202426729724
73190,US,1997-01-01,32987.138,5.9,50590.9,69108.3,,,1.0,,5.25,105.34023926246401,8.25,,,,57151.6178311346,72.9630759141595,,99.3628768920898,,-19738.0,-25638.6,64.05195075832,01,0.00019453807908575985
73191,US,1997-02-01,32528.199,5.7,53152.6,67282.4,,,1.0,,5.19,107.31913890340701,8.25,,,,56430.6592459931,73.192375335637,,99.33642578125,,,,66.0617128216,02,0.0001979535009013489
73192,US,1997-03-01,32446.617000000002,5.5,61201.2,72973.8,,,1.0,,5.39,108.388847028456,8.3,,,,56171.569364573894,73.37581487281909,,99.3517074584961,,,,65.90546699185,03,0.00020175383542664352
73193,US,1997-04-01,31436.088,4.8,58180.1,73543.1,,,1.0,,5.51,108.68769314244801,8.5,,,,54822.349692324904,73.4675346414101,,99.3271102905273,,-24338.0,-29326.3,63.57888857128,04,0.0002032930788118392
73194,US,1997-05-01,32990.982,4.7,58738.3,73884.1,,,1.0,,5.5,107.28422437214701,8.5,,,,57002.6233763733,73.42167475711459,,99.34390258789058,,,,69.16433274574,05,0.000206544587854296
73195,US,1997-06-01,32934.822,5.2,58048.6,74125.2,,,1.0,,5.56,106.848750060919,8.5,,,,56763.4029472382,73.51339452570559,,99.3061981201172,,,,72.57596462128,06,0.0002096825337503105
73196,US,1997-07-01,31581.522,5.0,54909.4,77403.0,,,1.0,,5.52,107.715040719109,8.5,,,,55069.3004205543,73.6051142942966,,99.2930145263672,,-36012.0,-43988.3,76.31051142488,07,0.0002117133553838357
73197,US,1997-08-01,31646.446,4.8,56661.9,75381.8,,,1.0,,5.54,109.32380218173401,8.5,,,,55590.9794730543,73.7426939471832,,99.2955474853516,,,,75.90728578276,08,0.00021925469627603889
73198,US,1997-09-01,32058.857999999997,4.7,57470.4,79359.2,,,1.0,,5.54,109.31336563023599,8.5,,,,56097.7836710358,73.92613348436521,,99.28137969970699,,,,75.12569791175,09,0.00021793623454868796
73199,US,1997-10-01,32611.199,4.4,62401.5,84124.8,,,1.0,,5.5,109.384630009244,8.5,,,,56986.5825531905,74.1095730215473,,99.2945938110352,,-28200.0,-41771.3,75.2138453365,10,0.00021181034389883283
73200,US,1997-11-01,31371.187,4.3,58163.6,74381.7,,,1.0,,5.52,111.59757433048901,8.5,,,,56063.0589530547,74.0637131372518,,99.2763442993164,,,,73.31853523339,11,0.00021266783005557957
73201,US,1997-12-01,30809.0,4.4,59663.8,77452.1,,,1.0,,5.5,115.26398002772301,8.5,,,,58906.941910701105,73.9719933686607,,99.21881103515629,,,,75.53856985208,12,0.00021533994004130363
73202,US,1998-01-01,30920.4768,5.2,55172.0,72816.1,,,1.0,,5.56,117.65823677313699,8.5,,,,58957.0028912559,74.1095730215473,,99.1800689697266,,-25723.0,-33904.5,74.56954985505,01,0.0002208474470535293
73203,US,1998-02-01,31229.676,5.0,55234.0,70993.6,,,1.0,,5.51,116.29070333108999,8.5,,,,59581.222899051,74.24715267443379,,99.1881103515625,,,,,02,0.0002215730637544766
73204,US,1998-03-01,30219.683999999997,5.0,62297.0,80771.1,,,1.0,,5.49,115.553575857778,8.5,,,,58303.67863241099,74.3847323273203,,99.1694107055664,,,,,03,0.0002254279825137928
73205,US,1998-04-01,30874.0,4.1,56675.0,78337.9,,,1.0,,5.45,115.483146464739,8.5,,,,59280.272114789004,74.52231198020691,,99.1724700927734,,-41752.0,-51735.5,,04,0.00022720346169080585
73206,US,1998-05-01,30420.964,4.2,56672.0,76479.3,,,1.0,,5.49,116.017006888748,8.5,,,,59674.6475652639,74.65989163309341,,99.1729278564453,,,,,05,0.00022740800341125575
73207,US,1998-06-01,31168.482999999997,4.7,56994.0,79595.1,,,1.0,,5.56,118.22938613326201,8.5,,,,60114.6633283054,74.75161140168441,,99.1401138305664,,,,,06,0.0002329934213776141
73208,US,1998-07-01,30851.546000000002,4.7,51577.0,78934.6,,,1.0,,5.54,118.338847575645,8.5,,,,61214.8436671465,74.8433311702754,,99.13363647460942,,-55705.0,-69793.9,,07,0.0002352870797039941
73209,US,1998-08-01,31446.0,4.5,53420.0,78536.9,,,1.0,,5.55,120.35626776401001,8.5,,,,62498.5141308987,74.9350509388665,,99.0899200439453,,,,,08,0.0002594335819594562
73210,US,1998-09-01,32882.0,4.4,55627.0,81295.2,,,1.0,,5.51,118.53286903768101,8.49,,,,64631.52455696,75.0267707074575,,99.10617065429692,,,,,09,0.00023839584900997582
73211,US,1998-10-01,35485.0,4.2,61313.0,86958.0,,,1.0,,5.07,115.098102765031,8.12,,,,68142.04013373691,75.2102102446395,,99.1098175048828,,-42950.0,-59603.1,,10,0.0002418125368421897
73212,US,1998-11-01,34200.0,4.1,58395.0,80815.3,,,1.0,,4.83,114.962926021605,7.89,,,,66641.7368080371,75.2102102446395,,99.0829010009766,,,,,11,0.00024392160412389785
73213,US,1998-12-01,36000.872,4.0,58762.0,78819.7,,,1.0,,4.68,113.992061304926,7.75,,,,70714.73412344139,75.164350360344,,99.04083251953129,,,,,12,0.00024444318842142815
73214,US,1999-01-01,35035.102,4.8,52436.1,74174.4,,,1.0,,4.63,113.89990189811199,7.75,,,,69629.1290394599,75.3477898975261,,99.0591049194336,,-44122.0,-51665.0,89.25267299937,01,0.0002158472198061645
73215,US,1999-02-01,30517.19,4.7,53279.2,76285.1,,,1.0,,4.76,115.48263105431299,7.75,,,,64273.9073869109,75.43950966611709,,99.03430938720699,,,,89.03385299085,02,0.00021446059690788388
73216,US,1999-03-01,30397.0,4.4,60889.3,86814.0,,,1.0,,4.81,116.869901746507,7.75,,,,63310.338763793894,75.6688090875947,,99.06212615966801,,,,93.1469274438,03,0.0002153343666577712
73217,US,1999-04-01,29957.427000000003,4.1,57282.9,82635.8,,,1.0,,4.74,116.38756104124599,7.75,,,,62645.4695757598,76.2191276991408,,99.1037368774414,,-62293.0,-68803.0,99.73512447528,04,0.00021653715521097186
73218,US,1999-05-01,29599.0,4.0,56488.8,83671.3,,,1.0,,4.74,116.090610379314,7.75,,,,61005.2255458085,76.2191276991408,,99.1138153076172,,,,103.65411269278,05,0.00021616059530060736
73219,US,1999-06-01,29462.0,4.5,57824.6,90905.8,,,1.0,,4.76,116.857018352726,7.75,,,,60642.9642440159,76.2191276991408,,99.10521697998051,,,,102.22306593506,06,0.0002189885854022577
73220,US,1999-07-01,30869.606,4.5,52997.5,89814.8,,,1.0,,4.99,117.044747687529,8.0,,,,62256.992163655996,76.4484271206184,,99.1128463745117,,-79491.0,-86616.0,105.54836048564,07,0.00021763131371699274
73221,US,1999-08-01,31566.3496,4.2,57438.8,92921.0,,,1.0,,5.07,115.536680450422,8.06,,,,61603.3149330666,76.6318666578004,,99.15235137939449,,,,104.43345896633,08,0.000203734016395174
73222,US,1999-09-01,32104.631289999998,4.1,59431.3,93411.9,,,1.0,,5.22,114.72988052294599,8.25,,,,62366.34049358981,76.9987457321645,,99.1850738525391,,,,102.3187237843,09,0.00021376581571530548
73223,US,1999-10-01,32377.647999999997,3.8,62973.0,97695.1,,,1.0,,5.2,114.217649863939,8.25,,,,62180.4898219975,77.13632538505101,,99.19195556640629,,-72713.0,-81282.0,99.28993662976,10,0.00021151133114472032
73224,US,1999-11-01,32236.431,3.8,60947.8,96756.7,,,1.0,,5.42,114.744802472059,8.37,,,,61268.7209732376,77.18218526934659,,99.20269775390629,,,,103.23327454644,11,0.00021028918854426598
73225,US,1999-12-01,32182.12572,3.7,63807.9,94349.4,,,1.0,,5.3,114.868659958067,8.5,,,,60499.6037110814,77.18218526934659,,99.2110137939453,,,,107.4024105874,12,0.00021151706459932032
73226,US,2000-01-01,30940.87,4.5,57678.7,90123.3,,,1.0,,5.45,114.54684372705299,8.5,,,,58849.710121163494,77.41148469082408,,99.2344131469727,,-77916.0,-83636.0,107.73574193001,01,0.00020733028941322118
73227,US,2000-02-01,30406.203999999998,4.4,61179.4,94689.8,,,1.0,,5.73,116.302334290814,8.73,,,,58260.802533488604,77.8700835337793,,99.270751953125,,,,100.67512795831,02,0.0010256738169118762
73228,US,2000-03-01,31534.625,4.3,68947.8,106572.2,,,1.0,,5.85,116.921594829812,8.83,,,,59741.053031139694,78.5121219139164,,99.2707290649414,,,,100.11608154453,03,0.0010210807668045163
73229,US,2000-04-01,30031.376,3.7,63302.3,98333.0,,,1.0,,6.02,117.406047772565,9.0,,,,55556.0366348033,78.55798179821191,,99.2412567138672,,-90664.0,-97503.0,104.51785535583,04,0.00019491174316499385
73230,US,2000-05-01,30429.09797,3.8,64673.1,104437.6,,,1.0,,6.27,120.112252463639,9.24,,,,56111.667201500306,78.6497015668029,,99.27999877929692,,,,101.04125694223,05,0.00019879022147506478
73231,US,2000-06-01,31037.12718,4.1,68002.2,107970.2,,,1.0,,6.53,118.861628031756,9.5,,,,56909.1202609174,79.0624405254625,,99.2816619873047,,,,101.06664250326,06,0.00019255881488788876
73232,US,2000-07-01,30130.483089999998,4.2,60029.3,105583.3,,,1.0,,6.54,118.954923693643,9.5,,,,55471.258784957005,79.2458800626446,,99.2445526123047,,-105927.0,-114827.0,101.83082732862,07,0.00022258586250245566
73233,US,2000-08-01,30117.8,4.1,68254.9,111971.4,,,1.0,,6.5,119.713294143563,9.5,,,,54286.71346708389,79.2458800626446,,99.25354766845699,,,,105.18827910081,08,0.00022855881252326069
73234,US,2000-09-01,31209.031460000002,3.8,67390.6,110022.3,,,1.0,,6.52,121.04876810714899,9.5,,,,55210.2575200845,79.6586190213042,,99.2991485595703,,,,104.74282378689,09,0.0002259995526401326
73235,US,2000-10-01,30514.482989999997,3.6,69634.8,117716.9,,,1.0,,6.51,123.02119988863001,9.5,,,,54211.5050254097,79.7961986741907,,99.2861480712891,,-98015.0,-107494.0,99.71091116293,10,0.0014003831893205645
73236,US,2000-11-01,30616.6677,3.7,67613.7,110025.5,,,1.0,,6.51,123.858492672455,9.5,,,,54476.433459205895,79.8420585584863,,99.30386352539058,,,,101.8606070962,11,0.0012368999887257814
73237,US,2000-12-01,31238.267999999996,3.7,65210.9,101851.7,,,1.0,,6.4,122.832933015174,9.5,,,,56600.3776527229,79.7961986741907,,99.29418182373051,,,,101.73023747714,12,0.001263371668756008
73238,US,2001-01-01,30920.0,4.7,62161.5,105530.1,,,1.0,,5.98,123.26257006991699,9.05,,,,56496.0226632976,80.3006574014414,,99.291748046875,,-85686.0,-93575.0,102.01987333784,01,0.00036339697544462984
73239,US,2001-02-01,30692.227000000003,4.6,62743.1,94789.3,,,1.0,,5.49,124.005944125085,8.5,,,,55439.543271363,80.62167659151,,99.2837448120117,,,,102.8968833768,02,0.00039694295264780516
73240,US,2001-03-01,29020.0,4.5,70357.8,107036.8,,,1.0,,5.31,125.973565563985,8.32,,,,53175.327062015305,80.80511612869199,,99.2618789672852,,,,96.27631594646,03,0.00039680147892795503
73241,US,2001-04-01,29449.0,4.2,62014.6,99589.0,,,1.0,,4.8,126.84592731191499,7.8,,,,53684.8892419042,81.12613531876059,,99.2598037719727,,-88642.0,-95308.0,97.73933774565,04,0.0004087954293936491
73242,US,2001-05-01,29445.85962,4.1,64931.4,99861.4,,,1.0,,4.21,126.634839483986,7.24,,,,54209.3800544637,81.49301439312471,,99.28685760498051,,,,105.09702138349,05,0.0004152495821472258
73243,US,2001-06-01,28775.43379,4.7,63333.5,98763.9,,,1.0,,3.97,127.435384713185,6.98,,,,53803.2947968574,81.6305940460112,,99.2800140380859,,,,102.82643665854,06,0.0003138163301628083
73244,US,2001-07-01,29209.0,4.7,54610.8,97759.1,,,1.0,,3.77,127.73249852011499,6.75,,,,54692.058913936395,81.40129462453359,,99.27291870117192,,-98811.0,-113001.0,99.74468354215,07,0.00027388750459067523
